id,domain,analysis_id,prev_analysis_id,current_hash,previous_hash,diff_summary,severity,created_at
239,github.com,9759,9752,87a42b9fe5262edb86941594d1edb335b81df9615ec1aa5fed336ff086479ec70dc4c8505cee648e08abcbf7c90a90c6ab8b0338804de03ce73f3cf33e0631c6,5adb1d98e0a1868161ee788e94a55049e9e5bd68c598b4efd2bf05c0704d69b6485e8fa922f6dbf95d634d78cd5204d1e4b6d19f228673a62edf9f5fbdde6755,"[{""Label"": ""SPF Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""SPF Records"", ""Current"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1 ip4:192.30.252.0/22 include:spf.protection.outlook.com include:_netblocks.google.com include:_netblocks2.google.com include:mail.zendesk.com include:_spf.salesforce.com include:servers.mcsv.net include:mktomail.com include:sendgrid.net ip4:62.253.227.114 ip4:166.78.69.169 ip4:166.78.69.170 ip4:166.78.71.131 ~all"", ""Previous"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1ip4:192.30.252.0/22include:spf.protection.outlook.cominclude:_netblocks.google.cominclude:_netblocks2.google.cominclude:mail.zendesk.cominclude:_spf.salesforce.cominclude:servers.mcsv.netinclude:mktomail.cominclude:sendgrid.netip4:62.253.227.114ip4:166.78.69.169ip4:166.78.69.170ip4:166.78.71.131~all"", ""Severity"": ""warning""}]",warning,2026-03-24 22:38:46.728241
252,hirt.dev,10009,9954,917f45e58cd0cf5506170b829404a26e55a487c92e0b5fa7b211308a4bf9892f59c33268b394d21c84dead30c1c0af3d3e60c36839973bd52970303d37eb1c2f,3a2dd1e8b54104a1e4cda7aa055e2edd28ea4c8dca60fa5280cf802b068b15404d13130f91955f167f710e0340499fc44620ea25101e04789fa6a67ced00b3cb,"[{""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1; p=reject; adkim=s; aspf=s; rua=mailto:reports@hirt.dev"", ""Previous"": ""v=dmarc1; p=reject; adkim=s; aspf=s; rua=mailto:jochen+dmarcreports@hirt.dev"", ""Severity"": ""warning""}]",warning,2026-03-27 14:26:34.48896
253,hegel.net,10037,7089,8022452d597b417b67ed7c49d806c071c36e30d589a1ae6a8bb1460906f3ca22b96ffc48128c0d67ee93186b23176bba3fdbd28ae2acb29f893db57556da2bf8,dc3f62a6bc99bd4fd3a1781dfe17ee01c688f529ab162c6c41ce9dd0451aad4312082bcf0bf5306fc22634f41b9e75d13080816ecdbb57ebdaa994589432628d,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-27 20:19:59.23796
240,github.com,9760,9759,5adb1d98e0a1868161ee788e94a55049e9e5bd68c598b4efd2bf05c0704d69b6485e8fa922f6dbf95d634d78cd5204d1e4b6d19f228673a62edf9f5fbdde6755,87a42b9fe5262edb86941594d1edb335b81df9615ec1aa5fed336ff086479ec70dc4c8505cee648e08abcbf7c90a90c6ab8b0338804de03ce73f3cf33e0631c6,"[{""Label"": ""SPF Status"", ""Current"": ""warning"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""SPF Records"", ""Current"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1ip4:192.30.252.0/22include:spf.protection.outlook.cominclude:_netblocks.google.cominclude:_netblocks2.google.cominclude:mail.zendesk.cominclude:_spf.salesforce.cominclude:servers.mcsv.netinclude:mktomail.cominclude:sendgrid.netip4:62.253.227.114ip4:166.78.69.169ip4:166.78.69.170ip4:166.78.71.131~all"", ""Previous"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1 ip4:192.30.252.0/22 include:spf.protection.outlook.com include:_netblocks.google.com include:_netblocks2.google.com include:mail.zendesk.com include:_spf.salesforce.com include:servers.mcsv.net include:mktomail.com include:sendgrid.net ip4:62.253.227.114 ip4:166.78.69.169 ip4:166.78.69.170 ip4:166.78.71.131 ~all"", ""Severity"": ""warning""}]",warning,2026-03-24 22:38:48.069463
241,github.com,9839,9760,87a42b9fe5262edb86941594d1edb335b81df9615ec1aa5fed336ff086479ec70dc4c8505cee648e08abcbf7c90a90c6ab8b0338804de03ce73f3cf33e0631c6,5adb1d98e0a1868161ee788e94a55049e9e5bd68c598b4efd2bf05c0704d69b6485e8fa922f6dbf95d634d78cd5204d1e4b6d19f228673a62edf9f5fbdde6755,"[{""Label"": ""SPF Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""SPF Records"", ""Current"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1 ip4:192.30.252.0/22 include:spf.protection.outlook.com include:_netblocks.google.com include:_netblocks2.google.com include:mail.zendesk.com include:_spf.salesforce.com include:servers.mcsv.net include:mktomail.com include:sendgrid.net ip4:62.253.227.114 ip4:166.78.69.169 ip4:166.78.69.170 ip4:166.78.71.131 ~all"", ""Previous"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1ip4:192.30.252.0/22include:spf.protection.outlook.cominclude:_netblocks.google.cominclude:_netblocks2.google.cominclude:mail.zendesk.cominclude:_spf.salesforce.cominclude:servers.mcsv.netinclude:mktomail.cominclude:sendgrid.netip4:62.253.227.114ip4:166.78.69.169ip4:166.78.69.170ip4:166.78.71.131~all"", ""Severity"": ""warning""}]",warning,2026-03-25 14:50:57.608566
242,hirt.dev,9870,9388,76b7740bf13bf706faf37e335d125489ac90389d4c4cd680acea6b47318ad5c0de64f1bd5acb27276617736f788159cc2e6301340acc59e1afda0a02aacff81d,3a2dd1e8b54104a1e4cda7aa055e2edd28ea4c8dca60fa5280cf802b068b15404d13130f91955f167f710e0340499fc44620ea25101e04789fa6a67ced00b3cb,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-25 19:37:18.748519
243,hahnover.land,9890,5304,6628926cab6d369e5581a01185f4c553e6cfa3cfd0e28fe45524c9938a76b59161a300c61e2a2188a4cd3ce735ea02b78a67b81d9863f662178895c5be3939e2,6687c9b6a345036eadd7aecb2d0f4458ef5af52b1b9b9b1481821ff7251d4b270f70a1e9340ef9c922131250458c17d6032935a74ad202aef6847d952fd8859f,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-26 00:37:22.186296
244,hahnover.land,9891,9890,6687c9b6a345036eadd7aecb2d0f4458ef5af52b1b9b9b1481821ff7251d4b270f70a1e9340ef9c922131250458c17d6032935a74ad202aef6847d952fd8859f,6628926cab6d369e5581a01185f4c553e6cfa3cfd0e28fe45524c9938a76b59161a300c61e2a2188a4cd3ce735ea02b78a67b81d9863f662178895c5be3939e2,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-03-26 00:37:56.260232
245,kisa.org.cy,9922,9887,8a4d378819dc36da9165080279f0bc48c7ac0b35c2da2387c9479ca2c2861d70363b324e7a0ba61c18d377d8b24859da1ae843c138d67c0982f69567bc0a93f8,1eff1ef518ab9716c6be032a62591fb102e1f16a0de10ca5095cc33d34dc75e196daa2591d67a53525096bbd975ea3559428cd1169f52c0bec2f1875f7be156c,"[{""Label"": ""DKIM Status"", ""Current"": ""success"", ""Previous"": ""partial"", ""Severity"": ""warning""}]",warning,2026-03-26 14:14:15.064175
246,amazon.com,9937,9847,71df3d943bc7fe047e4597e17679787034925f1fc8152bad6ae2f8a9a706a57c07b45068f930b6767173691158925e241605cab66154f5661e47aefaa33d51cb,175e07058235a01a0e1a16a3d51d8af1f3eefc045b7837da3cf14123d8cbade921d42a424c66a33eab3696217b78031022f06ff76a47f443148c6aef2dbce835,"[{""Label"": ""SPF Records"", ""Current"": ""00dcx000002xu6h=1tbcx00000000xt,apple-domain-verification=4wbnaewvah0pu1yi,apple-domain-verification=_j3fizd8uuyetbg64yktepz-8mwyvyrlrqm5covzvtk,apple-domain-verification=dvkkznu17xs0en2x,atlassian-domain-verification=zt4aapxgobcpxiwoncd7gtmjzyoudr4edfmnfuwrqqqgdaqvbdvogpraiwj/tgph,autodesk-domain-verification=dmryiyggogbjfjfvo5bl,box-domain-verification=ffea95cd0e0d61c302198367155b07e74fd534fa1d867662dc9bf9969b6f535d,brevo-code:9be7f7c39958d253a31de6593fa831bc,canva-site-verification=hksh9weupwp13_seu1mpma,canva-site-verification=whuvtbfe6tuqwmixnqifga,cisco-ci-domain-verification=1b256bd11daa486ba2fa405d2d5de70f75feb6757dd8993ca8de685a7dfea1df,dell-technologies-domain-verification=amazon.com_2dc4b285-482d-4948-bf92-16e698f2cab9_1738858526,docker-verification=1779f74e-699a-4d8b-acdc-ce242d73559f,facebook-domain-verification=d9u57u52gylohx845ogo1axzpywpmq,google-site-verification=14wgw2mdnmxchg8plinf7lgqqe0owwhqoq0hkhb7rdq,google-site-verification=d0rwrb_qapkpapktfaflrwbm_yrkey0uokkw0wquidk,google-site-verification=g_-mxb0zyjjgkqvgjpoob2desoavdxvj4i4vozjtres,google-site-verification=nv91qefngqdzopzwlhxe-ktdufcbsngasdxafebyh80,liveramp-site-verification=jzjkgmeq_1mdjmhkj02iqnacz-njhrwhceqdq_oucmo,lucidlink-verification=qg752kj3cmzaztz3ermx1axmcg,ms=4b600b22799eb2cac0d8ff0a3a3caeca5ee2bf3a,neat-pulse-domain-verification-qgvlwln=f37f2998-0bb3-493b-a3aa-c4ff8f3dce08,pardot326621=b26a7b44d7c73d119ef9dfd1a24d93c77d583ac50ba4ecedd899a9134734403b,pendo-domain-verification=ecbe1a51-954d-4202-ab86-d15e04b96769,sending_domain1003771=199bc63a54ace5d8d5c5d08286af86d7049b4afacb5ef7decd6b22cf9e8d5efb,sending_domain1003771=f1303d8ee3b86e39db2703b11feb83e1e8b712a9ffc64c3d56505192e5b3bf4f,sending_domain1014172=003846595520e80ec84e8cc47c07e3a71afb855fc743bb92cdec93f88c7a4029,sending_domain197572=555e96ed2e576ced81c89f7001740cb72f9c66aeb136d0d05734aad625766bc1,sending_domain229492=341509a116ea4311fcb2e489303bf09a139b10ce9b90e5029d2677055cb4dc89,sending_domain229492=7cde83fbc5246557c64d9d9ba79f0d11f7ba9eb6127f60451a9aa6f8dead4381,sending_domain608861=81b0d52095dae60d604e7cbea5e58e1d842f7d950d6673a43feae339b664ca31,sending_domain608861=d33a88e8540c33a1217138cf8a25879734bd35673bb7cfbd639f95c550b33ec4,sending_domain949422=43d714838567583460e7720e6049505edb8e25c1ef4321419d41bc5255db7ba5,sending_domain949422=99a7b44052aefc4dec2abf56189160824664d2fdac00ca962f4455be62b51d56,spf2.0/pra include:spf1.amazon.com include:spf2.amazon.com include:amazonses.com -all,stripe-verification=1d421397aaec571ccbd9f25ddc90f00edebc3e74f4047270ec9a13b784579e34,stripe-verification=26efabf97d624d7f4f3c062366a04c4b1399841f23f275dd81e58d00a981979c,stripe-verification=35a865e5a20c09cd0288f87aca29de73ff8a704d21f7310a5aaff4cb63062e81,stripe-verification=45f746e3b195198f419af3f685fdf217532ce552b4b47070b3caefe325559a67,stripe-verification=65883709f0b36ab2b73ffc870338ae9f817315ddbb1cab28910f074f4a8de1ec,stripe-verification=6a5d107aa37465eac2101bb1c725b02072689a4fa7bd38b455970baac4979a17,stripe-verification=76924b623b7105057c67d4f5eae19f65ee8bd92635581bcaca2ccaca4d38fe1b,stripe-verification=79c640ed20153b836a623f16a3dcf65e2072948fb80c42d19300514dadf94ec5,stripe-verification=8e217be0ff12b50596bd78eea3f81e62c6c7a2ac78fbd46dad95b7d21ba2f8bf,stripe-verification=a27edc0da55836ea6bb7eac592bf2ca8e246eb652608d54493119df7df005afc,stripe-verification=a5c01aa4d732f4b93154d67983d77982ef1a2db73fecfd4bcd64e224d3ab4075,stripe-verification=b0ad8dc1918b8a717e5b6a29c2e04594a9872ab05f8da24cb762bba0a0487bc6,stripe-verification=c7aba7b41f5ac26e3c397015a34cd46acd2130dc8daafa7f59aaefedbc3fa517,ts1760027,uber-domain-verification=01e9f567-7b84-45dd-9326-53992a028b40,uber-domain-verification=0ddb4c64-175c-4e7a-8a7a-f552034222e8,uber-domain-verification=5f5cc242-4dbe-4871-b726-bbbe085ff053,uber-domain-verification=72ffdffb-d431-452c-932e-cd1030d1eb46,uber-domain-verification=7a35217f-6956-41a0-be5c-a28ea2646964,v=spf1 include:spf1.amazon.com include:spf2.amazon.com include:amazonses.com -all,vizcom-domain-verification-otrns5=ntkdxobddzznm9etuwyrlttdl,wrike-verification=mzi3nzm2odo2ndk5mje4njq2mwjmotewmgmxm2mznzjmnwjly2u5zdu4mmvlnzq2nwu4mty5owjjmjlmyjq4mjc5m2jimzky,zoom_verify_6ouc1znuonkmcoymmgyffx,zoom_verify_ari4aikalccjulauznwr8s"", ""Previous"": ""00dcx000002xu6h=1tbcx00000000xt,apple-domain-verification=4wbnaewvah0pu1yi,apple-domain-verification=_j3fizd8uuyetbg64yktepz-8mwyvyrlrqm5covzvtk,apple-domain-verification=dvkkznu17xs0en2x,atlassian-domain-verification=zt4aapxgobcpxiwoncd7gtmjzyoudr4edfmnfuwrqqqgdaqvbdvogpraiwj/tgph,autodesk-domain-verification=dmryiyggogbjfjfvo5bl,box-domain-verification=ffea95cd0e0d61c302198367155b07e74fd534fa1d867662dc9bf9969b6f535d,brevo-code:9be7f7c39958d253a31de6593fa831bc,canva-site-verification=hksh9weupwp13_seu1mpma,canva-site-verification=whuvtbfe6tuqwmixnqifga,cisco-ci-domain-verification=1b256bd11daa486ba2fa405d2d5de70f75feb6757dd8993ca8de685a7dfea1df,dell-technologies-domain-verification=amazon.com_2dc4b285-482d-4948-bf92-16e698f2cab9_1738858526,docker-verification=1779f74e-699a-4d8b-acdc-ce242d73559f,facebook-domain-verification=d9u57u52gylohx845ogo1axzpywpmq,google-site-verification=14wgw2mdnmxchg8plinf7lgqqe0owwhqoq0hkhb7rdq,google-site-verification=d0rwrb_qapkpapktfaflrwbm_yrkey0uokkw0wquidk,google-site-verification=g_-mxb0zyjjgkqvgjpoob2desoavdxvj4i4vozjtres,google-site-verification=nv91qefngqdzopzwlhxe-ktdufcbsngasdxafebyh80,liveramp-site-verification=jzjkgmeq_1mdjmhkj02iqnacz-njhrwhceqdq_oucmo,lucidlink-verification=qg752kj3cmzaztz3ermx1axmcg,ms=4b600b22799eb2cac0d8ff0a3a3caeca5ee2bf3a,neat-pulse-domain-verification-qgvlwln=f37f2998-0bb3-493b-a3aa-c4ff8f3dce08,pardot326621=b26a7b44d7c73d119ef9dfd1a24d93c77d583ac50ba4ecedd899a9134734403b,pendo-domain-verification=ecbe1a51-954d-4202-ab86-d15e04b96769,sending_domain1003771=199bc63a54ace5d8d5c5d08286af86d7049b4afacb5ef7decd6b22cf9e8d5efb,sending_domain1003771=f1303d8ee3b86e39db2703b11feb83e1e8b712a9ffc64c3d56505192e5b3bf4f,sending_domain1014172=003846595520e80ec84e8cc47c07e3a71afb855fc743bb92cdec93f88c7a4029,sending_domain197572=555e96ed2e576ced81c89f7001740cb72f9c66aeb136d0d05734aad625766bc1,sending_domain229492=341509a116ea4311fcb2e489303bf09a139b10ce9b90e5029d2677055cb4dc89,sending_domain229492=7cde83fbc5246557c64d9d9ba79f0d11f7ba9eb6127f60451a9aa6f8dead4381,sending_domain608861=81b0d52095dae60d604e7cbea5e58e1d842f7d950d6673a43feae339b664ca31,sending_domain608861=d33a88e8540c33a1217138cf8a25879734bd35673bb7cfbd639f95c550b33ec4,sending_domain949422=43d714838567583460e7720e6049505edb8e25c1ef4321419d41bc5255db7ba5,sending_domain949422=99a7b44052aefc4dec2abf56189160824664d2fdac00ca962f4455be62b51d56,spf2.0/pra include:spf1.amazon.com include:spf2.amazon.com include:amazonses.com -all,stripe-verification=1d421397aaec571ccbd9f25ddc90f00edebc3e74f4047270ec9a13b784579e34,stripe-verification=26efabf97d624d7f4f3c062366a04c4b1399841f23f275dd81e58d00a981979c,stripe-verification=35a865e5a20c09cd0288f87aca29de73ff8a704d21f7310a5aaff4cb63062e81,stripe-verification=45f746e3b195198f419af3f685fdf217532ce552b4b47070b3caefe325559a67,stripe-verification=65883709f0b36ab2b73ffc870338ae9f817315ddbb1cab28910f074f4a8de1ec,stripe-verification=6a5d107aa37465eac2101bb1c725b02072689a4fa7bd38b455970baac4979a17,stripe-verification=76924b623b7105057c67d4f5eae19f65ee8bd92635581bcaca2ccaca4d38fe1b,stripe-verification=79c640ed20153b836a623f16a3dcf65e2072948fb80c42d19300514dadf94ec5,stripe-verification=8e217be0ff12b50596bd78eea3f81e62c6c7a2ac78fbd46dad95b7d21ba2f8bf,stripe-verification=a27edc0da55836ea6bb7eac592bf2ca8e246eb652608d54493119df7df005afc,stripe-verification=a5c01aa4d732f4b93154d67983d77982ef1a2db73fecfd4bcd64e224d3ab4075,stripe-verification=b0ad8dc1918b8a717e5b6a29c2e04594a9872ab05f8da24cb762bba0a0487bc6,stripe-verification=c7aba7b41f5ac26e3c397015a34cd46acd2130dc8daafa7f59aaefedbc3fa517,ts1760027,uber-domain-verification=01e9f567-7b84-45dd-9326-53992a028b40,uber-domain-verification=0ddb4c64-175c-4e7a-8a7a-f552034222e8,uber-domain-verification=5f5cc242-4dbe-4871-b726-bbbe085ff053,uber-domain-verification=72ffdffb-d431-452c-932e-cd1030d1eb46,uber-domain-verification=7a35217f-6956-41a0-be5c-a28ea2646964,v=spf1 include:spf1.amazon.com include:spf2.amazon.com include:amazonses.com -all,wrike-verification=mzi3nzm2odo2ndk5mje4njq2mwjmotewmgmxm2mznzjmnwjly2u5zdu4mmvlnzq2nwu4mty5owjjmjlmyjq4mjc5m2jimzky,zoom_verify_6ouc1znuonkmcoymmgyffx,zoom_verify_ari4aikalccjulauznwr8s"", ""Severity"": ""warning""}]",warning,2026-03-26 14:18:57.075352
247,hirt.dev,9954,9871,3a2dd1e8b54104a1e4cda7aa055e2edd28ea4c8dca60fa5280cf802b068b15404d13130f91955f167f710e0340499fc44620ea25101e04789fa6a67ced00b3cb,76b7740bf13bf706faf37e335d125489ac90389d4c4cd680acea6b47318ad5c0de64f1bd5acb27276617736f788159cc2e6301340acc59e1afda0a02aacff81d,"[{""Label"": ""DANE Status"", ""Current"": ""warning"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-03-26 14:30:52.137168
248,red.com,9966,9365,8ecbbc39a6f18ddf325c622de8e303da3a48dcf18d359e551438365834a2a6be2d00dd5fef6ee4cf3aa817d0ba489dc17408d426020543bfae056a6326b9d6d5,4890a0df0c909fd48bbb207f175ca6d5f808e868dbabb9bf60488b4f9eac6bdcefc85a417c8ecb9891a3e2a6a07df209e4edde8a869049db1bd742dba33af085,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-27 01:08:24.882649
249,nlnetlabs.nl,9967,9910,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-27 01:12:14.282748
